Window,ItemA,ItemB,SupportCities,AverageSimilarity,MaxSimilarity,CityComparisons,SupportRatio,Tau
W3,Chicken Farm Broiler (Live),Pulse Moong (Washed),0,-0.1906276470588235,0.190545,17,0.0,0.6
W3,Chicken Farm Broiler (Live),Rice Basmati Broken (Average Quality),0,-0.22573882352941177,0.318794,17,0.0,0.6
W3,Chicken Farm Broiler (Live),Rice IRRI-6/9 (Sindh/Punjab),1,-0.08418192857142857,0.733266,14,0.0714,0.6
W3,Chicken Farm Broiler (Live),Salt Powdered (NATIONAL/SHAN) 800 gm Packet,0,-0.003308941176470592,0.319829,17,0.0,0.6
W3,Chicken Farm Broiler (Live),Shirting (Average Quality),0,-0.13831770588235295,0.139206,17,0.0,0.6
W3,Chicken Farm Broiler (Live),Sufi Washing Soap 250 gm Cake,0,-0.07842441176470588,0.0,17,0.0,0.6
W3,Chicken Farm Broiler (Live),Sugar Refined,0,-0.4591224705882353,-0.189564,17,0.0,0.6
W3,Chicken Farm Broiler (Live),Tea Lipton Yellow Label 190 gm Packet,0,0.050966058823529406,0.333706,17,0.0,0.6
W3,Chicken Farm Broiler (Live),Tea Prepared Ordinary,0,-0.004136588235294119,0.200266,17,0.0,0.6
W3,Chicken Farm Broiler (Live),Telephone Call Charges,0,0.0,0.0,17,0.0,0.6
W3,Chicken Farm Broiler (Live),Toilet Soap LIFEBUOY 115 gm,0,-0.022401235294117645,0.369759,17,0.0,0.6
W3,Chicken Farm Broiler (Live),Tomatoes,0,-0.4417106470588235,-0.234682,17,0.0,0.6
W3,Chicken Farm Broiler (Live),Vegetable Ghee DALDA/HABIB 2.5 kg Tin,0,0.15595658823529412,0.489512,17,0.0,0.6
W3,Chicken Farm Broiler (Live),Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,0,-0.049710076923076926,0.379748,13,0.0,0.6
W3,Chicken Farm Broiler (Live),Wheat Flour Bag,0,0.007240705882352938,0.380138,17,0.0,0.6
W3,Chilies Powder NATIONAL 200 gm Packet,Cigarettes Capstan 20'S Packet,0,0.04967188235294118,0.527674,17,0.0,0.6
W3,Chilies Powder NATIONAL 200 gm Packet,Cooked Beef at Average Hotel,0,0.0,0.0,17,0.0,0.6
W3,Chilies Powder NATIONAL 200 gm Packet,Cooked Daal at Average Hotel,0,0.0,0.0,17,0.0,0.6
W3,Chilies Powder NATIONAL 200 gm Packet,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",1,0.2571995625,0.729214,16,0.0625,0.6
W3,Chilies Powder NATIONAL 200 gm Packet,Curd (Dahi) Loose,0,-0.04173747058823529,0.289292,17,0.0,0.6
W3,Chilies Powder NATIONAL 200 gm Packet,Eggs Hen (Farm),0,-0.1790228235294118,0.0,17,0.0,0.6
W3,Chilies Powder NATIONAL 200 gm Packet,Electricity Charges upto 50 Units,0,0.19193441176470588,0.371268,17,0.0,0.6
W3,Chilies Powder NATIONAL 200 gm Packet,Energy Saver Philips 14 Watt,0,0.0,0.0,17,0.0,0.6
W3,Chilies Powder NATIONAL 200 gm Packet,Firewood Whole,2,0.21679888235294117,0.889451,17,0.1176,0.6
W3,Chilies Powder NATIONAL 200 gm Packet,Garlic (Lehsun),0,0.09488429411764705,0.317109,17,0.0,0.6
W3,Chilies Powder NATIONAL 200 gm Packet,Gas Charges upto 3.3719 MMBTU,0,0.0,0.0,15,0.0,0.6
W3,Chilies Powder NATIONAL 200 gm Packet,Gents Sandal Bata,0,0.0,0.0,17,0.0,0.6
W3,Chilies Powder NATIONAL 200 gm Packet,Gents Sponge Chappal Bata,0,0.0,0.0,17,0.0,0.6
W3,Chilies Powder NATIONAL 200 gm Packet,Georgette (Average Quality),1,0.0644315294117647,0.601769,17,0.0588,0.6
W3,Chilies Powder NATIONAL 200 gm Packet,Gur (Average Quality),0,-0.2395784117647059,0.073034,17,0.0,0.6
W3,Chilies Powder NATIONAL 200 gm Packet,Hi-Speed Diesel,0,-0.24147076470588236,0.474793,17,0.0,0.6
W3,Chilies Powder NATIONAL 200 gm Packet,LPG 11.67 kg Cylinder,1,0.2031470588235294,0.643708,17,0.0588,0.6
W3,Chilies Powder NATIONAL 200 gm Packet,Ladies Sandal Bata,0,0.0,0.0,17,0.0,0.6
W3,Chilies Powder NATIONAL 200 gm Packet,Lawn Printed Gul Ahmed/Al Karam,0,0.0,0.0,17,0.0,0.6
W3,Chilies Powder NATIONAL 200 gm Packet,"Long Cloth 57"" Gul Ahmed/Al Karam",0,0.0,0.0,17,0.0,0.6
W3,Chilies Powder NATIONAL 200 gm Packet,Match Box,0,0.0,0.0,17,0.0,0.6
W3,Chilies Powder NATIONAL 200 gm Packet,Milk fresh (Un-boiled),0,0.024402764705882353,0.414847,17,0.0,0.6
W3,Chilies Powder NATIONAL 200 gm Packet,Mustard Oil (Average Quality),3,0.14333694117647058,0.902389,17,0.1765,0.6
W3,Chilies Powder NATIONAL 200 gm Packet,Mutton (Average Quality),1,0.1106490588235294,0.733923,17,0.0588,0.6
W3,Chilies Powder NATIONAL 200 gm Packet,Onions,0,-0.3233165882352941,0.169813,17,0.0,0.6
W3,Chilies Powder NATIONAL 200 gm Packet,Petrol Super,0,-0.30652429411764703,0.172487,17,0.0,0.6
W3,Chilies Powder NATIONAL 200 gm Packet,Potatoes,0,-0.4343330588235294,0.0,17,0.0,0.6
W3,Chilies Powder NATIONAL 200 gm Packet,Powdered Milk NIDO 390 gm Polybag,1,0.08570117647058824,0.606373,17,0.0588,0.6
W3,Chilies Powder NATIONAL 200 gm Packet,Pulse Gram,0,-0.36015270588235293,0.307531,17,0.0,0.6
W3,Chilies Powder NATIONAL 200 gm Packet,Pulse Mash (Washed),1,-0.013967352941176472,0.761126,17,0.0588,0.6
W3,Chilies Powder NATIONAL 200 gm Packet,Pulse Masoor (Washed),0,-0.4191530588235294,0.0,17,0.0,0.6
W3,Chilies Powder NATIONAL 200 gm Packet,Pulse Moong (Washed),0,0.06750411764705883,0.551007,17,0.0,0.6
W3,Chilies Powder NATIONAL 200 gm Packet,Rice Basmati Broken (Average Quality),0,0.005617470588235294,0.480597,17,0.0,0.6
W3,Chilies Powder NATIONAL 200 gm Packet,Rice IRRI-6/9 (Sindh/Punjab),1,-0.03314285714285714,0.78729,14,0.0714,0.6
W3,Chilies Powder NATIONAL 200 gm Packet,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,0,-0.31412835294117647,0.131971,17,0.0,0.6
W3,Chilies Powder NATIONAL 200 gm Packet,Shirting (Average Quality),1,0.08103094117647058,0.819606,17,0.0588,0.6
W3,Chilies Powder NATIONAL 200 gm Packet,Sufi Washing Soap 250 gm Cake,0,0.04545070588235294,0.487827,17,0.0,0.6
W3,Chilies Powder NATIONAL 200 gm Packet,Sugar Refined,0,-0.4102674705882353,0.05958,17,0.0,0.6
W3,Chilies Powder NATIONAL 200 gm Packet,Tea Lipton Yellow Label 190 gm Packet,0,-0.006461647058823529,0.0,17,0.0,0.6
W3,Chilies Powder NATIONAL 200 gm Packet,Tea Prepared Ordinary,0,0.01247670588235294,0.212104,17,0.0,0.6
W3,Chilies Powder NATIONAL 200 gm Packet,Telephone Call Charges,0,0.0,0.0,17,0.0,0.6
W3,Chilies Powder NATIONAL 200 gm Packet,Toilet Soap LIFEBUOY 115 gm,0,0.0657515294117647,0.471597,17,0.0,0.6
W3,Chilies Powder NATIONAL 200 gm Packet,Tomatoes,0,-0.0360954705882353,0.28148,17,0.0,0.6
W3,Chilies Powder NATIONAL 200 gm Packet,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,4,0.2698963529411764,0.681728,17,0.2353,0.6
W3,Chilies Powder NATIONAL 200 gm Packet,Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,0,0.11389423076923078,0.379149,13,0.0,0.6
W3,Chilies Powder NATIONAL 200 gm Packet,Wheat Flour Bag,0,0.12946964705882352,0.508807,17,0.0,0.6
W3,Cigarettes Capstan 20'S Packet,Cooked Beef at Average Hotel,2,0.13517870588235295,0.976886,17,0.1176,0.6
W3,Cigarettes Capstan 20'S Packet,Cooked Daal at Average Hotel,1,0.05897005882352941,0.989974,17,0.0588,0.6
W3,Cigarettes Capstan 20'S Packet,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",1,-0.06673675,0.742124,16,0.0625,0.6
W3,Cigarettes Capstan 20'S Packet,Curd (Dahi) Loose,1,0.06415241176470587,0.833983,17,0.0588,0.6
W3,Cigarettes Capstan 20'S Packet,Eggs Hen (Farm),0,-0.0949065294117647,0.470778,17,0.0,0.6
W3,Cigarettes Capstan 20'S Packet,Electricity Charges upto 50 Units,0,-0.0028110588235294052,0.564717,17,0.0,0.6
W3,Cigarettes Capstan 20'S Packet,Energy Saver Philips 14 Watt,0,0.030568176470588234,0.519659,17,0.0,0.6
W3,Cigarettes Capstan 20'S Packet,Firewood Whole,1,0.1318745294117647,0.839402,17,0.0588,0.6
W3,Cigarettes Capstan 20'S Packet,Garlic (Lehsun),0,-0.17331629411764707,0.288713,17,0.0,0.6
W3,Cigarettes Capstan 20'S Packet,Gas Charges upto 3.3719 MMBTU,2,0.12651993333333333,0.999247,15,0.1333,0.6
W3,Cigarettes Capstan 20'S Packet,Gents Sandal Bata,0,0.0,0.0,17,0.0,0.6
W3,Cigarettes Capstan 20'S Packet,Gents Sponge Chappal Bata,0,0.0,0.0,17,0.0,0.6
W3,Cigarettes Capstan 20'S Packet,Georgette (Average Quality),0,0.02598129411764706,0.418808,17,0.0,0.6
W3,Cigarettes Capstan 20'S Packet,Gur (Average Quality),0,0.023031000000000003,0.484369,17,0.0,0.6
W3,Cigarettes Capstan 20'S Packet,Hi-Speed Diesel,0,0.04636211764705883,0.453733,17,0.0,0.6
W3,Cigarettes Capstan 20'S Packet,LPG 11.67 kg Cylinder,1,0.03793188235294118,0.775518,17,0.0588,0.6
W3,Cigarettes Capstan 20'S Packet,Ladies Sandal Bata,0,0.0,0.0,17,0.0,0.6
W3,Cigarettes Capstan 20'S Packet,Lawn Printed Gul Ahmed/Al Karam,3,0.1352004705882353,0.950477,17,0.1765,0.6
W3,Cigarettes Capstan 20'S Packet,"Long Cloth 57"" Gul Ahmed/Al Karam",1,0.09430335294117646,0.618862,17,0.0588,0.6
W3,Cigarettes Capstan 20'S Packet,Match Box,0,0.0,0.0,17,0.0,0.6
W3,Cigarettes Capstan 20'S Packet,Milk fresh (Un-boiled),0,0.009405,0.106249,17,0.0,0.6
W3,Cigarettes Capstan 20'S Packet,Mustard Oil (Average Quality),0,-0.07064476470588235,0.580783,17,0.0,0.6
W3,Cigarettes Capstan 20'S Packet,Mutton (Average Quality),4,0.27108482352941177,0.874573,17,0.2353,0.6
W3,Cigarettes Capstan 20'S Packet,Onions,0,-0.09031894117647057,0.418963,17,0.0,0.6
W3,Cigarettes Capstan 20'S Packet,Petrol Super,0,-0.01674735294117647,0.598452,17,0.0,0.6
W3,Cigarettes Capstan 20'S Packet,Potatoes,0,-0.058442,0.489455,17,0.0,0.6
W3,Cigarettes Capstan 20'S Packet,Powdered Milk NIDO 390 gm Polybag,2,0.16832976470588235,0.833238,17,0.1176,0.6
W3,Cigarettes Capstan 20'S Packet,Pulse Gram,0,-0.08044505882352941,0.293669,17,0.0,0.6
W3,Cigarettes Capstan 20'S Packet,Pulse Mash (Washed),1,0.055842647058823525,0.693123,17,0.0588,0.6
W3,Cigarettes Capstan 20'S Packet,Pulse Masoor (Washed),0,-0.13356552941176472,0.325605,17,0.0,0.6
W3,Cigarettes Capstan 20'S Packet,Pulse Moong (Washed),1,0.044654411764705894,0.65817,17,0.0588,0.6
W3,Cigarettes Capstan 20'S Packet,Rice Basmati Broken (Average Quality),1,0.04450717647058823,0.688894,17,0.0588,0.6
W3,Cigarettes Capstan 20'S Packet,Rice IRRI-6/9 (Sindh/Punjab),1,0.02620835714285714,0.618277,14,0.0714,0.6
W3,Cigarettes Capstan 20'S Packet,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,0,-0.07053635294117647,0.190484,17,0.0,0.6
W3,Cigarettes Capstan 20'S Packet,Shirting (Average Quality),1,0.05373058823529412,0.618862,17,0.0588,0.6
W3,Cigarettes Capstan 20'S Packet,Sufi Washing Soap 250 gm Cake,0,0.008702000000000001,0.147934,17,0.0,0.6
W3,Cigarettes Capstan 20'S Packet,Sugar Refined,0,-0.06401329411764706,0.424524,17,0.0,0.6
W3,Cigarettes Capstan 20'S Packet,Tea Lipton Yellow Label 190 gm Packet,0,-0.058823529411764705,0.0,17,0.0,0.6
W3,Cigarettes Capstan 20'S Packet,Tea Prepared Ordinary,2,0.09614547058823529,0.90311,17,0.1176,0.6
W3,Cigarettes Capstan 20'S Packet,Telephone Call Charges,0,0.0,0.0,17,0.0,0.6
W3,Cigarettes Capstan 20'S Packet,Toilet Soap LIFEBUOY 115 gm,0,0.02429758823529412,0.281569,17,0.0,0.6
W3,Cigarettes Capstan 20'S Packet,Tomatoes,0,0.01165341176470588,0.559221,17,0.0,0.6
W3,Cigarettes Capstan 20'S Packet,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,1,-0.04147570588235294,0.761919,17,0.0588,0.6
W3,Cigarettes Capstan 20'S Packet,Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,0,-0.04255592307692307,0.502546,13,0.0,0.6
W3,Cigarettes Capstan 20'S Packet,Wheat Flour Bag,0,-0.05014758823529412,0.319702,17,0.0,0.6
W3,Cooked Beef at Average Hotel,Cooked Daal at Average Hotel,1,0.15081905882352942,1.0,17,0.0588,0.6
W3,Cooked Beef at Average Hotel,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",0,-0.05226962499999999,0.258734,16,0.0,0.6
W3,Cooked Beef at Average Hotel,Curd (Dahi) Loose,0,0.07728329411764705,0.465402,17,0.0,0.6
W3,Cooked Beef at Average Hotel,Eggs Hen (Farm),0,0.022938882352941184,0.346855,17,0.0,0.6
W3,Cooked Beef at Average Hotel,Electricity Charges upto 50 Units,0,-0.10393435294117648,0.327227,17,0.0,0.6
W3,Cooked Beef at Average Hotel,Energy Saver Philips 14 Watt,0,0.0,0.0,17,0.0,0.6
W3,Cooked Beef at Average Hotel,Firewood Whole,0,0.026011647058823528,0.346992,17,0.0,0.6
W3,Cooked Beef at Average Hotel,Garlic (Lehsun),0,-0.09255035294117647,0.36045,17,0.0,0.6
W3,Cooked Beef at Average Hotel,Gas Charges upto 3.3719 MMBTU,2,0.13637106666666668,0.95384,15,0.1333,0.6
W3,Cooked Beef at Average Hotel,Gents Sandal Bata,0,0.0,0.0,17,0.0,0.6
W3,Cooked Beef at Average Hotel,Gents Sponge Chappal Bata,0,0.0,0.0,17,0.0,0.6
W3,Cooked Beef at Average Hotel,Georgette (Average Quality),0,0.024173411764705884,0.374499,17,0.0,0.6
W3,Cooked Beef at Average Hotel,Gur (Average Quality),0,0.1100564705882353,0.572851,17,0.0,0.6
W3,Cooked Beef at Average Hotel,Hi-Speed Diesel,0,0.03954694117647058,0.4729,17,0.0,0.6
W3,Cooked Beef at Average Hotel,LPG 11.67 kg Cylinder,0,-0.02383605882352941,0.315446,17,0.0,0.6
W3,Cooked Beef at Average Hotel,Ladies Sandal Bata,0,0.0,0.0,17,0.0,0.6
W3,Cooked Beef at Average Hotel,Lawn Printed Gul Ahmed/Al Karam,2,0.11333858823529411,0.988729,17,0.1176,0.6
W3,Cooked Beef at Average Hotel,"Long Cloth 57"" Gul Ahmed/Al Karam",2,0.11709411764705882,0.715903,17,0.1176,0.6
W3,Cooked Beef at Average Hotel,Match Box,0,0.0,0.0,17,0.0,0.6
W3,Cooked Beef at Average Hotel,Milk fresh (Un-boiled),1,0.08600541176470589,0.926539,17,0.0588,0.6
W3,Cooked Beef at Average Hotel,Mustard Oil (Average Quality),0,0.10940417647058824,0.590312,17,0.0,0.6
W3,Cooked Beef at Average Hotel,Mutton (Average Quality),2,0.2349385294117647,0.946563,17,0.1176,0.6
W3,Cooked Beef at Average Hotel,Onions,0,0.012966058823529412,0.538039,17,0.0,0.6
W3,Cooked Beef at Average Hotel,Petrol Super,0,-0.01324129411764706,0.144558,17,0.0,0.6
W3,Cooked Beef at Average Hotel,Potatoes,0,-0.009828117647058822,0.151824,17,0.0,0.6
W3,Cooked Beef at Average Hotel,Powdered Milk NIDO 390 gm Polybag,0,0.06229952941176471,0.51042,17,0.0,0.6
W3,Cooked Beef at Average Hotel,Pulse Gram,0,-0.04546135294117647,0.310105,17,0.0,0.6
W3,Cooked Beef at Average Hotel,Pulse Mash (Washed),1,0.039094882352941174,0.886971,17,0.0588,0.6
W3,Cooked Beef at Average Hotel,Pulse Masoor (Washed),0,-0.03280476470588236,0.233788,17,0.0,0.6
W3,Cooked Beef at Average Hotel,Pulse Moong (Washed),0,0.010239176470588238,0.291211,17,0.0,0.6
W3,Cooked Beef at Average Hotel,Rice Basmati Broken (Average Quality),0,0.04210594117647059,0.442529,17,0.0,0.6
W3,Cooked Beef at Average Hotel,Rice IRRI-6/9 (Sindh/Punjab),0,-0.034878928571428575,0.449898,14,0.0,0.6
W3,Cooked Beef at Average Hotel,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,0,0.024284764705882353,0.412841,17,0.0,0.6
W3,Cooked Beef at Average Hotel,Shirting (Average Quality),0,0.03836847058823529,0.569623,17,0.0,0.6
W3,Cooked Beef at Average Hotel,Sufi Washing Soap 250 gm Cake,0,0.00903870588235294,0.153658,17,0.0,0.6
W3,Cooked Beef at Average Hotel,Sugar Refined,0,0.04675505882352941,0.35313,17,0.0,0.6
W3,Cooked Beef at Average Hotel,Tea Lipton Yellow Label 190 gm Packet,0,0.0,0.0,17,0.0,0.6
W3,Cooked Beef at Average Hotel,Tea Prepared Ordinary,0,0.011225294117647059,0.19083,17,0.0,0.6
W3,Cooked Beef at Average Hotel,Telephone Call Charges,0,0.0,0.0,17,0.0,0.6
W3,Cooked Beef at Average Hotel,Toilet Soap LIFEBUOY 115 gm,3,0.1959169411764706,0.988619,17,0.1765,0.6
W3,Cooked Beef at Average Hotel,Tomatoes,0,0.06134229411764706,0.520934,17,0.0,0.6
W3,Cooked Beef at Average Hotel,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,0,-0.07978905882352941,0.466451,17,0.0,0.6
W3,Cooked Beef at Average Hotel,Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,0,-0.03085776923076923,0.39761,13,0.0,0.6
W3,Cooked Beef at Average Hotel,Wheat Flour Bag,2,0.04582458823529412,0.82003,17,0.1176,0.6
W3,Cooked Daal at Average Hotel,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",0,-0.054776374999999995,0.279439,16,0.0,0.6
W3,Cooked Daal at Average Hotel,Curd (Dahi) Loose,0,0.012762882352941176,0.216969,17,0.0,0.6
W3,Cooked Daal at Average Hotel,Eggs Hen (Farm),0,-0.042218470588235295,0.180877,17,0.0,0.6
W3,Cooked Daal at Average Hotel,Electricity Charges upto 50 Units,0,0.02140876470588235,0.284964,17,0.0,0.6
W3,Cooked Daal at Average Hotel,Energy Saver Philips 14 Watt,0,0.0,0.0,17,0.0,0.6
W3,Cooked Daal at Average Hotel,Firewood Whole,1,0.052298823529411766,0.991247,17,0.0588,0.6
W3,Cooked Daal at Average Hotel,Garlic (Lehsun),0,-0.01107458823529412,0.36045,17,0.0,0.6
W3,Cooked Daal at Average Hotel,Gas Charges upto 3.3719 MMBTU,1,0.07703373333333333,0.61604,15,0.0667,0.6
W3,Cooked Daal at Average Hotel,Gents Sandal Bata,0,0.0,0.0,17,0.0,0.6
W3,Cooked Daal at Average Hotel,Gents Sponge Chappal Bata,0,0.0,0.0,17,0.0,0.6
W3,Cooked Daal at Average Hotel,Georgette (Average Quality),0,0.0,0.0,17,0.0,0.6
W3,Cooked Daal at Average Hotel,Gur (Average Quality),1,0.05662805882352942,0.65483,17,0.0588,0.6
W3,Cooked Daal at Average Hotel,Hi-Speed Diesel,0,0.11564705882352941,0.483084,17,0.0,0.6
W3,Cooked Daal at Average Hotel,LPG 11.67 kg Cylinder,0,-0.022011117647058823,0.103447,17,0.0,0.6
W3,Cooked Daal at Average Hotel,Ladies Sandal Bata,0,0.0,0.0,17,0.0,0.6
W3,Cooked Daal at Average Hotel,Lawn Printed Gul Ahmed/Al Karam,0,0.013374235294117647,0.227362,17,0.0,0.6
W3,Cooked Daal at Average Hotel,"Long Cloth 57"" Gul Ahmed/Al Karam",0,0.02875270588235294,0.488796,17,0.0,0.6
W3,Cooked Daal at Average Hotel,Match Box,0,0.0,0.0,17,0.0,0.6
W3,Cooked Daal at Average Hotel,Milk fresh (Un-boiled),0,0.0,0.0,17,0.0,0.6
W3,Cooked Daal at Average Hotel,Mustard Oil (Average Quality),0,0.03520829411764706,0.590312,17,0.0,0.6
W3,Cooked Daal at Average Hotel,Mutton (Average Quality),1,0.12546276470588236,0.92593,17,0.0588,0.6
W3,Cooked Daal at Average Hotel,Onions,0,0.0487735294117647,0.458835,17,0.0,0.6
W3,Cooked Daal at Average Hotel,Petrol Super,1,0.09955841176470588,0.644132,17,0.0588,0.6
W3,Cooked Daal at Average Hotel,Potatoes,0,0.07113482352941176,0.513072,17,0.0,0.6
W3,Cooked Daal at Average Hotel,Powdered Milk NIDO 390 gm Polybag,2,0.11304041176470588,0.882167,17,0.1176,0.6
W3,Cooked Daal at Average Hotel,Pulse Gram,0,-0.025874000000000005,0.141623,17,0.0,0.6
W3,Cooked Daal at Average Hotel,Pulse Mash (Washed),1,0.060600999999999995,0.886971,17,0.0588,0.6
W3,Cooked Daal at Average Hotel,Pulse Masoor (Washed),0,-0.015544764705882352,0.253099,17,0.0,0.6
W3,Cooked Daal at Average Hotel,Pulse Moong (Washed),0,0.019172411764705882,0.290967,17,0.0,0.6
W3,Cooked Daal at Average Hotel,Rice Basmati Broken (Average Quality),1,0.04245147058823529,0.644539,17,0.0588,0.6
W3,Cooked Daal at Average Hotel,Rice IRRI-6/9 (Sindh/Punjab),0,-0.08851414285714286,0.125041,14,0.0,0.6
W3,Cooked Daal at Average Hotel,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,0,-0.004732411764705882,0.155727,17,0.0,0.6
W3,Cooked Daal at Average Hotel,Shirting (Average Quality),0,0.036639411764705886,0.478078,17,0.0,0.6
W3,Cooked Daal at Average Hotel,Sufi Washing Soap 250 gm Cake,0,0.0,0.0,17,0.0,0.6
W3,Cooked Daal at Average Hotel,Sugar Refined,0,0.05434794117647059,0.438089,17,0.0,0.6
W3,Cooked Daal at Average Hotel,Tea Lipton Yellow Label 190 gm Packet,0,-0.01328005882352941,0.0,17,0.0,0.6
W3,Cooked Daal at Average Hotel,Tea Prepared Ordinary,2,0.111638,1.0,17,0.1176,0.6
W3,Cooked Daal at Average Hotel,Telephone Call Charges,0,0.0,0.0,17,0.0,0.6
W3,Cooked Daal at Average Hotel,Toilet Soap LIFEBUOY 115 gm,0,0.08179329411764706,0.534205,17,0.0,0.6
W3,Cooked Daal at Average Hotel,Tomatoes,0,0.014348823529411763,0.446811,17,0.0,0.6
W3,Cooked Daal at Average Hotel,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,0,-0.04327752941176471,0.187132,17,0.0,0.6
W3,Cooked Daal at Average Hotel,Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,0,-0.033254846153846156,0.22356,13,0.0,0.6
W3,Cooked Daal at Average Hotel,Wheat Flour Bag,0,0.032019882352941176,0.478316,17,0.0,0.6
W3,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Curd (Dahi) Loose,0,-0.001169562499999997,0.40992,16,0.0,0.6
W3,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Eggs Hen (Farm),1,0.154491375,0.689703,16,0.0625,0.6
W3,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Electricity Charges upto 50 Units,4,0.36131725000000003,0.734334,16,0.25,0.6
W3,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Energy Saver Philips 14 Watt,1,0.011365437499999999,0.813673,16,0.0625,0.6
W3,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Firewood Whole,2,0.2842695625,0.660944,16,0.125,0.6
W3,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Garlic (Lehsun),0,0.06322075,0.462416,16,0.0,0.6
W3,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Gas Charges upto 3.3719 MMBTU,0,-0.07267966666666667,0.0,15,0.0,0.6
W3,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Gents Sandal Bata,0,0.0,0.0,16,0.0,0.6
W3,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Gents Sponge Chappal Bata,0,0.0,0.0,16,0.0,0.6
W3,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Georgette (Average Quality),0,0.0526026875,0.577049,16,0.0,0.6
W3,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Gur (Average Quality),0,-0.2401855625,0.441334,16,0.0,0.6
W3,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Hi-Speed Diesel,0,-0.2584429375,0.071389,16,0.0,0.6
W3,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",LPG 11.67 kg Cylinder,8,0.45285837500000004,0.759073,16,0.5,0.6
W3,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Ladies Sandal Bata,0,0.0,0.0,16,0.0,0.6
W3,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Lawn Printed Gul Ahmed/Al Karam,0,-0.0135094375,0.234118,16,0.0,0.6
W3,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin","Long Cloth 57"" Gul Ahmed/Al Karam",0,-0.0783350625,0.234118,16,0.0,0.6
W3,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Match Box,0,0.0,0.0,16,0.0,0.6
W3,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Milk fresh (Un-boiled),0,0.041393125,0.455032,16,0.0,0.6
W3,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Mustard Oil (Average Quality),0,0.048521375000000005,0.481874,16,0.0,0.6
W3,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Mutton (Average Quality),0,-0.0515041875,0.243463,16,0.0,0.6
W3,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Onions,0,-0.14980000000000002,0.431733,16,0.0,0.6
W3,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Petrol Super,0,-0.214421625,0.224013,16,0.0,0.6
W3,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Potatoes,0,-0.354181375,0.54588,16,0.0,0.6
W3,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Powdered Milk NIDO 390 gm Polybag,1,-0.03242475,0.639525,16,0.0625,0.6
W3,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Pulse Gram,0,-0.4196540625,0.046676,16,0.0,0.6
W3,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Pulse Mash (Washed),0,-0.14460718749999998,0.225423,16,0.0,0.6
W3,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Pulse Masoor (Washed),0,-0.25481956250000004,0.178446,16,0.0,0.6
W3,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Pulse Moong (Washed),0,-0.0030638124999999936,0.369512,16,0.0,0.6
